schema_version,episode_id,task_suite,task_id,episode_index,task_description,seed,task_success,termination_reason,initial_state_sha256,stabilization_steps,task_steps,wall_time_s,parent_process_id,worker_process_id,worker_stopped,submitted_requests,started_requests,completed_requests,superseded_requests,accepted_responses,failed_responses,deadline_exceeded_responses,hold_ticks,execute_ticks,ticks_during_inference,tick_overruns,response_age_p50_ms,response_age_p95_ms,response_age_max_ms,video_path
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_002__episode_06,libero_spatial,2,6,pick up the black bowl from table center and place it on the plate,8,True,task_success,5494ed235f79018a3e3c3747adec758412b5b087cb6ea2fadcb15c7b0a304018,10,124,11.560935647008591,1,1068,True,124,77,76,46,76,0,0,18,106,122,1,106.51861400401685,128.07960549980635,132.11554499866907,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_002__episode_07,libero_spatial,2,7,pick up the black bowl from table center and place it on the plate,8,True,task_success,943a79d96b57e64674272be670d2a3bae2931c8a36caf1f47d3f5a43a70a96ea,10,141,12.481953927999712,1,1141,True,141,88,87,53,87,0,0,19,122,139,1,111.16535300971009,131.96233029302675,136.25744299497455,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_04,libero_spatial,3,4,pick up the black bowl on the cookie box and place it on the plate,8,True,task_success,a33b8722d1c9c4434a8ac96461fbe20f9159949b23fe3bd857e1a09298f7d775,10,158,13.324543661001371,1,1214,True,158,99,98,59,98,0,0,20,138,156,1,109.08400899643311,131.7199900993728,134.39646300685126,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_05,libero_spatial,3,5,pick up the black bowl on the cookie box and place it on the plate,8,False,max_ticks,6ce86d38f92f1bf2f0ef89eea048e8011e0bd6c9ae3c35b0260cebaf5eb88c02,10,220,16.420970833991305,1,1287,True,220,137,136,82,135,0,1,26,194,217,1,106.21707249811152,129.3225622503087,132.9441629932262,videos/libero_spatial__task_003__episode_05.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_06,libero_spatial,3,6,pick up the black bowl on the cookie box and place it on the plate,8,True,task_success,86af305f0ec297b199dbb697ea3e12948075420b1cf45dcab5f6d3ec551a46a7,10,117,11.350376871007029,1,1404,True,117,73,72,43,72,0,0,14,103,114,1,107.8938865030068,130.74925820837962,132.32495699776337,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_07,libero_spatial,3,7,pick up the black bowl on the cookie box and place it on the plate,8,True,task_success,cb83556da2a5d5fd5b2c403a3ff9124bc769daac6f02152f1115c4298e4af6ec,10,143,12.617033794987947,1,1477,True,143,90,89,53,89,0,0,17,126,141,1,107.30393999256194,130.56760160252452,131.6272590047447,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_04,libero_spatial,4,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,8,True,task_success,849063999c0410fd1fd9bcd5c25333195faf1a19fccc6fa55a3dc047f3e2524d,10,175,14.239000283007044,1,1550,True,175,109,108,65,108,0,0,22,153,173,1,107.84720249648672,131.2485786038451,133.4200349956518,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_05,libero_spatial,4,5,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,8,True,task_success,9d27e8547f5f08d749e813810ea5fbcabfda762c07d2bc8a75a79a50e1685994,10,171,13.879404993000207,1,1623,True,171,107,106,64,106,0,0,23,148,170,1,108.2963840017328,130.39732599281706,132.98123799904715,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_06,libero_spatial,4,6,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,8,True,task_success,e7d1ddf7761004e49510ab9f3970bf3a7457817bfb57163af33101d940780fdc,10,167,13.768778138008201,1,1696,True,167,104,103,62,103,0,0,22,145,165,1,106.20556799403857,127.59389909915626,131.9464260013774,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_07,libero_spatial,4,7,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,8,True,task_success,67b22b8c1c7d85c1e3cc7c5e37ef57eaec6fb80f1d8ee66eb6a7b883464fbd0a,10,172,14.016370671000914,1,1769,True,172,107,106,64,106,0,0,23,149,170,1,106.32509999413742,128.60301024920773,131.80949099478312,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_04,libero_spatial,5,4,pick up the black bowl on the ramekin and place it on the plate,8,False,max_ticks,aa0cdeadd136826eac6b6e1aab3d5369dc6850b036ee9bea029eafb4f6df2401,10,220,16.42978295800276,1,1842,True,220,138,137,81,137,0,0,25,195,215,1,107.56378500082064,129.71099740243517,132.10953898669686,videos/libero_spatial__task_005__episode_04.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_05,libero_spatial,5,5,pick up the black bowl on the ramekin and place it on the plate,8,False,max_ticks,5d7f7c506a97bf93fa32de1e3ed9deca9768d4946b41818a1e12728025b6ac49,10,220,16.565505894002854,1,1959,True,220,137,136,82,136,0,0,27,193,217,1,109.4547424945631,131.18048273827299,135.64434499130584,videos/libero_spatial__task_005__episode_05.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_06,libero_spatial,5,6,pick up the black bowl on the ramekin and place it on the plate,8,True,task_success,d07cde9842c77f852f5342c4759dda45a46713c2aed488750db83a5b2ad90c55,10,151,13.171160334008164,1,2076,True,151,95,94,56,94,0,0,20,131,150,1,107.78350949112792,129.49770679770154,132.61425199743826,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_07,libero_spatial,5,7,pick up the black bowl on the ramekin and place it on the plate,8,False,max_ticks,245c4f09d4bd6e446825e4b380acd8f864f0180b08f3be5dea6acc02e18405fb,10,220,16.458134425003664,1,2149,True,220,137,136,82,136,0,0,28,192,218,1,107.51277099916479,131.08154699511942,132.75252599851228,videos/libero_spatial__task_005__episode_07.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_04,libero_spatial,6,4,pick up the black bowl next to the cookie box and place it on the plate,8,True,task_success,fcaeac7cc17d1c0008bf07f238e2d4abfb1c63f4b2231fd34feefdb33b265d8f,10,141,12.495343381000566,1,2266,True,141,88,87,52,87,0,0,18,123,138,1,108.11680600454565,130.12435459531844,132.1478290046798,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_05,libero_spatial,6,5,pick up the black bowl next to the cookie box and place it on the plate,8,True,task_success,0ca7363b84c42400b6e3bb06e5827d4c18d8f4b002ec5b2ab66273519cf23e2f,10,144,12.669523535994813,1,2339,True,144,90,89,53,89,0,0,17,127,142,1,105.09961000934709,129.20931220578495,132.0629679976264,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_06,libero_spatial,6,6,pick up the black bowl next to the cookie box and place it on the plate,8,True,task_success,c878f12613ab732775aac20405d54eb3174e438cea40fe6fb9b1b88a0ece29b0,10,146,12.482516231000773,1,2412,True,146,91,90,54,90,0,0,19,127,143,1,106.65486250218237,128.30901260458631,131.76412699976936,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_07,libero_spatial,6,7,pick up the black bowl next to the cookie box and place it on the plate,8,True,task_success,5fa1af0478112254215dd54b7039e5d9ea34f6a0787d62d2c86e94d6d9bd3c1c,10,148,12.578631425989443,1,2485,True,148,92,91,55,91,0,0,19,129,146,1,107.25433898915071,130.12551649444504,133.0524829973001,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_04,libero_spatial,7,4,pick up the black bowl on the stove and place it on the plate,8,True,task_success,e8ba213ad43f879cb85e8d234bcc13d4b87a7f3d5631a9d646ab6b05767236d6,10,144,12.639530322005157,1,2558,True,144,89,88,54,88,0,0,19,125,142,1,107.63485949428286,129.60818324718275,132.26736898650415,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_05,libero_spatial,7,5,pick up the black bowl on the stove and place it on the plate,8,True,task_success,ff36e8fbc3e2f853ab40db5b4a0e736169d5ea35649a356610a538fcfb49c69a,10,161,13.442515593007556,1,2643,True,161,101,100,60,100,0,0,21,140,160,1,106.51276401040377,128.83005495677935,131.96622699615546,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_06,libero_spatial,7,6,pick up the black bowl on the stove and place it on the plate,8,True,task_success,4ff7927caf3c099d09f3219cb90aed196d4511c1d3165a7809f77f2c8d324062,10,146,12.819364050999866,1,2716,True,146,91,90,54,90,0,0,21,125,144,1,105.9627924914821,127.62359610424028,134.79537300008815,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_07,libero_spatial,7,7,pick up the black bowl on the stove and place it on the plate,8,True,task_success,d529f6f9ed9679b3d5ec477b65265eb7ceeb8d1385137bed2e98dbd32b8a78e5,10,146,12.80377165399841,1,2789,True,146,91,90,54,90,0,0,21,125,142,1,107.03988100431161,129.97517275071004,131.60508999135345,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_04,libero_spatial,8,4,pick up the black bowl next to the plate and place it on the plate,8,True,task_success,8365d524c9b6f6e03382a41fc19fafb4cd32c174960b5660cf71dced44b6efbc,10,120,11.416159243002767,1,2862,True,120,75,74,44,74,0,0,15,105,116,1,108.13012900325703,130.2179927486577,131.18852699699346,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_05,libero_spatial,8,5,pick up the black bowl next to the plate and place it on the plate,8,False,max_ticks,7519815ee6cd461969ad7fd764a9459c1e8ded4486ebf82175f3fae4f27cd801,10,220,16.437684299002285,1,2935,True,220,138,137,81,137,0,0,27,193,217,1,107.28474101051688,129.66398519929498,131.44330299110152,videos/libero_spatial__task_008__episode_05.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_06,libero_spatial,8,6,pick up the black bowl next to the plate and place it on the plate,8,True,task_success,e4eb2ccad7d4debc70bea105c9d93f37ef4935f990cddb616afb11087ade66a1,10,122,11.612939932994777,1,3052,True,122,75,74,46,74,0,0,20,102,119,1,109.63391549739754,130.45299234217964,135.19498400273733,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_07,libero_spatial,8,7,pick up the black bowl next to the plate and place it on the plate,8,False,max_ticks,7b9960eb745c1f56a09118e172981e3bffc63f87b4f0b2e1a67e5cdf5365b111,10,220,16.305054547003238,1,3125,True,220,137,136,82,136,0,0,28,192,216,1,107.2188769976492,130.43782475142507,133.60185400233604,videos/libero_spatial__task_008__episode_07.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_04,libero_spatial,9,4,pick up the black bowl on the wooden cabinet and place it on the plate,8,True,task_success,30ecd4457175365f042328ad5f0e06b7e252358dc5bba6b12fa63b2ca239b70f,10,151,13.002314238998224,1,3242,True,151,94,93,56,93,0,0,23,128,149,1,107.54553601145744,130.90152699442115,133.08030599728227,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_05,libero_spatial,9,5,pick up the black bowl on the wooden cabinet and place it on the plate,8,True,task_success,5ee1525f336db8abf9761958c0002df34dab1287b230db64be4af50babba1ab1,10,159,13.438802491000388,1,3315,True,159,99,98,60,98,0,0,20,139,157,1,107.46377249597572,129.9073439433414,134.46206999651622,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_06,libero_spatial,9,6,pick up the black bowl on the wooden cabinet and place it on the plate,8,False,max_ticks,3af6d7924a8d930934c350459d40b8017588461c9868cf724c702df962007e72,10,220,16.224378389990306,1,3388,True,220,138,137,82,137,0,0,26,194,218,1,107.06347798986826,128.49529959785286,132.6127640058985,videos/libero_spatial__task_009__episode_06.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_07,libero_spatial,9,7,pick up the black bowl on the wooden cabinet and place it on the plate,8,False,max_ticks,0de068948469627f0df64f145fa391a76fa9ef886546fa72f61d99053345ffe0,10,220,16.26371437200578,1,3505,True,220,138,137,81,137,0,0,24,196,217,1,107.33204000280239,130.43383119511418,132.78968598751817,videos/libero_spatial__task_009__episode_07.mp4
