schema_version,episode_id,pair_id,condition_order,task_suite,task_id,episode_index,task_description,mode,replan_steps,latency_steps,injected_latency_ms,fixed_refresh_interval,seed,success,termination_reason,initial_state_sha256,environment_steps,task_action_steps,latency_action_steps,policy_queries,accepted_chunks,rejected_chunks,stale_chunks_executed,stale_action_steps,interventions,inference_latency_p50_ms,inference_latency_p95_ms,policy_inference_latency_p50_ms,policy_inference_latency_p95_ms,server_inference_latency_p50_ms,server_inference_latency_p95_ms,wall_time_s,failure_category,failure_type,failure_message,video_required,video_path,video_error_type,video_error_message
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_048__h_05__l_004__latency_aligned,libero_spatial/task_002/episode_048/h_05/l_004,10,libero_spatial,2,48,pick up the black bowl from table center and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,4b082de85c744a838a34a5a62e3a22fcb010b75649e6a99649e0dedb36e65178,228,120,98,25,24,0,24,120,0,83.55840099829948,85.5045373988105,58.26242800321779,58.57085439783987,82.20192899898393,84.32225299984566,9.13687901600133,,,,True,videos/libero_spatial__task_002__episode_048__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_002/episode_048/h_05/l_004,11,libero_spatial,2,48,pick up the black bowl from table center and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,4b082de85c744a838a34a5a62e3a22fcb010b75649e6a99649e0dedb36e65178,230,120,100,25,24,0,24,120,0,80.93594899764867,83.53245559919742,58.03822700181627,58.391690000280505,80.16061099988292,82.52762559932307,9.029025183001067,,,,True,videos/libero_spatial__task_002__episode_048__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_047__h_05__l_004__async_unguarded,libero_spatial/task_003/episode_047/h_05/l_004,12,libero_spatial,3,47,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,79c61d9179b5139d61b7dbefab0f3366260e865ddce39749c8b3b34895e13d50,230,120,100,25,24,0,24,120,0,80.86839599855011,83.69113199951244,58.00485299914726,58.487906798836775,80.15730699844426,82.53098920104094,9.194331672999397,,,,True,videos/libero_spatial__task_003__episode_047__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_047__h_05__l_004__latency_aligned,libero_spatial/task_003/episode_047/h_05/l_004,13,libero_spatial,3,47,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,79c61d9179b5139d61b7dbefab0f3366260e865ddce39749c8b3b34895e13d50,98,48,40,10,10,0,10,48,0,80.9087540001201,82.17742059932789,58.02881899944623,58.135400198807474,80.06069700059015,81.2135694499375,4.3395479719984,,,,True,videos/libero_spatial__task_003__episode_047__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_048__h_05__l_004__latency_aligned,libero_spatial/task_003/episode_048/h_05/l_004,14,libero_spatial,3,48,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,257b9ece8f7a7b427f24dfeac6ca35d2b15cb019056cac904ec3a3769c3ddc51,95,45,40,10,9,0,9,45,0,81.5751714999351,82.30427094877086,58.034968498759554,58.13416729979508,80.41138900080114,81.29398785076773,4.620012940999004,,,,True,videos/libero_spatial__task_003__episode_048__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_003/episode_048/h_05/l_004,15,libero_spatial,3,48,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,5,4,200.0,,7,True,task_success,257b9ece8f7a7b427f24dfeac6ca35d2b15cb019056cac904ec3a3769c3ddc51,216,114,92,23,23,0,23,114,0,81.16847199926269,83.35902970138704,58.05426499864552,58.21829439992143,80.3204719995847,82.24427380155248,8.68213527899934,,,,True,videos/libero_spatial__task_003__episode_048__h_05__l_004__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_047__h_05__l_004__async_unguarded,libero_spatial/task_004/episode_047/h_05/l_004,16,libero_spatial,4,47,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,8e816d0933abfb2ff8352bd7ef2206ca75f915723951714ae9721cf9832ebc72,230,120,100,25,24,0,24,120,0,81.76666500003194,83.59688399796141,58.093948999157874,58.4026319993427,80.69550599975628,82.41662719956366,9.728009792001103,,,,True,videos/libero_spatial__task_004__episode_047__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_047__h_05__l_004__latency_aligned,libero_spatial/task_004/episode_047/h_05/l_004,17,libero_spatial,4,47,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,8e816d0933abfb2ff8352bd7ef2206ca75f915723951714ae9721cf9832ebc72,147,75,62,16,15,0,15,75,0,81.90564599863137,83.77351700073632,58.14852349976718,58.357430750220374,80.97953249853163,82.6065187502536,6.5853698289975,,,,True,videos/libero_spatial__task_004__episode_047__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_048__h_05__l_004__latency_aligned,libero_spatial/task_004/episode_048/h_05/l_004,18,libero_spatial,4,48,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,ac08f2d3cc4b3958d1c78161b18e02195580eefea0f1b24c752fac5f9a2ee0fc,138,70,58,15,14,0,14,70,0,80.93053699849406,83.16081219963962,58.01774999781628,58.1150787002116,80.04101700134925,82.04415159998462,5.918139556000824,,,,True,videos/libero_spatial__task_004__episode_048__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_004/episode_048/h_05/l_004,19,libero_spatial,4,48,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,5,4,200.0,,7,True,task_success,ac08f2d3cc4b3958d1c78161b18e02195580eefea0f1b24c752fac5f9a2ee0fc,225,119,96,24,24,0,24,119,0,80.70549749936617,83.52916649928375,57.988368000224,58.26976155021839,79.85656749769987,82.43231215055857,9.398139477001678,,,,True,videos/libero_spatial__task_004__episode_048__h_05__l_004__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_047__h_05__l_004__async_unguarded,libero_spatial/task_005/episode_047/h_05/l_004,20,libero_spatial,5,47,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,cc482a2bdaeac96c9438ec8f498271847faf4ba927e830e19617a15626e8fb99,230,120,100,25,24,0,24,120,0,80.80723300008685,82.78880619764095,57.99349399967468,58.34291320134071,80.03881799959345,81.7336926011194,9.778000992999296,,,,True,videos/libero_spatial__task_005__episode_047__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_047__h_05__l_004__latency_aligned,libero_spatial/task_005/episode_047/h_05/l_004,21,libero_spatial,5,47,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,cc482a2bdaeac96c9438ec8f498271847faf4ba927e830e19617a15626e8fb99,107,53,44,11,11,0,11,53,0,80.94564999919385,81.87426549920929,58.04496700147865,58.1836490000569,80.12471000256483,80.84386450173042,4.776525568002398,,,,True,videos/libero_spatial__task_005__episode_047__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_048__h_05__l_004__latency_aligned,libero_spatial/task_005/episode_048/h_05/l_004,22,libero_spatial,5,48,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,3e9b8a7de12ab2ecfdf3fba1ec63d81496d44cb81c7876fe3b2b06d924db29c4,105,51,44,11,11,0,11,51,0,81.01081800123211,82.35227299883263,58.06042000040179,58.11780499971064,80.20800899976166,81.34778300154721,4.858606713001791,,,,True,videos/libero_spatial__task_005__episode_048__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_005/episode_048/h_05/l_004,23,libero_spatial,5,48,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,3e9b8a7de12ab2ecfdf3fba1ec63d81496d44cb81c7876fe3b2b06d924db29c4,230,120,100,25,24,0,24,120,0,80.92278700132738,82.43047120122355,58.0430410009285,58.20985060199746,80.07492099932279,81.51664799879654,9.653539738003019,,,,True,videos/libero_spatial__task_005__episode_048__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_047__h_05__l_004__async_unguarded,libero_spatial/task_006/episode_047/h_05/l_004,24,libero_spatial,6,47,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,5,4,200.0,,7,True,task_success,4b52e03f6a5fb7def4bb6c1b99e442f80b5b6256d001c2345219b323072a402b,216,114,92,23,23,0,23,114,0,80.93146100145532,82.07338769825583,58.059888000570936,58.16090449952753,80.02505900003598,81.09789160007495,8.749238766002236,,,,True,videos/libero_spatial__task_006__episode_047__h_05__l_004__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_047__h_05__l_004__latency_aligned,libero_spatial/task_006/episode_047/h_05/l_004,25,libero_spatial,6,47,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,4b52e03f6a5fb7def4bb6c1b99e442f80b5b6256d001c2345219b323072a402b,117,59,48,12,12,0,12,59,0,80.7072480001807,82.16040094885102,58.010122998894076,58.10897529881913,79.89537149842363,81.28985700113844,5.004687130000093,,,,True,videos/libero_spatial__task_006__episode_047__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_048__h_05__l_004__latency_aligned,libero_spatial/task_006/episode_048/h_05/l_004,26,libero_spatial,6,48,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,008e42ddcac427205635379d040925413b90cbef2859a217e3867c167e47117c,121,60,51,13,12,0,12,60,0,80.90521600024658,81.96447379887104,58.046674999786774,58.133996401011245,80.01679600056377,80.94893840097939,5.2495588720012165,,,,True,videos/libero_spatial__task_006__episode_048__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_006/episode_048/h_05/l_004,27,libero_spatial,6,48,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,5,4,200.0,,7,True,task_success,008e42ddcac427205635379d040925413b90cbef2859a217e3867c167e47117c,153,79,64,16,16,0,16,79,0,80.94362299925706,82.83847399980004,57.9943570010073,58.157210000899795,80.27745000072173,81.87961850126158,6.355524149999837,,,,True,videos/libero_spatial__task_006__episode_048__h_05__l_004__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_047__h_05__l_004__async_unguarded,libero_spatial/task_007/episode_047/h_05/l_004,28,libero_spatial,7,47,pick up the black bowl on the stove and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,46e280f4bba40c0ac9962dbea280bd8e3b69cbfdf521fcdc86b360d3b8eed6c5,230,120,100,25,24,0,24,120,0,80.83850999901188,82.53891480126185,57.97835799967288,58.110816999396775,80.07361300042248,81.5436586010037,9.475603671002318,,,,True,videos/libero_spatial__task_007__episode_047__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_047__h_05__l_004__latency_aligned,libero_spatial/task_007/episode_047/h_05/l_004,29,libero_spatial,7,47,pick up the black bowl on the stove and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,46e280f4bba40c0ac9962dbea280bd8e3b69cbfdf521fcdc86b360d3b8eed6c5,134,68,56,14,14,0,14,68,0,80.45638099792995,82.12019655002223,57.949779999034945,58.096311949702795,79.75365649872401,81.30004134854971,5.929661157002556,,,,True,videos/libero_spatial__task_007__episode_047__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_048__h_05__l_004__latency_aligned,libero_spatial/task_007/episode_048/h_05/l_004,30,libero_spatial,7,48,pick up the black bowl on the stove and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,1626e30d38003239c13c71b958b5f5a45e93a7c673aa888d52a0629c93f45631,130,65,55,14,13,0,13,65,0,80.85206400028255,82.20129870005621,57.99717499940016,58.102354549919255,80.07523699961894,81.33039735130296,5.63880963200063,,,,True,videos/libero_spatial__task_007__episode_048__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_007/episode_048/h_05/l_004,31,libero_spatial,7,48,pick up the black bowl on the stove and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,1626e30d38003239c13c71b958b5f5a45e93a7c673aa888d52a0629c93f45631,230,120,100,25,24,0,24,120,0,80.85612899958505,82.0033235992014,58.03409000145621,58.11633059856831,80.05717400010326,81.10156580005423,9.29866418399979,,,,True,videos/libero_spatial__task_007__episode_048__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_047__h_05__l_004__async_unguarded,libero_spatial/task_008/episode_047/h_05/l_004,32,libero_spatial,8,47,pick up the black bowl next to the plate and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,f93058718d149e5d6f9a889cd4938968e171c7244a86feb436aad7d249debc9b,230,120,100,25,24,0,24,120,0,80.99271900209715,82.44958640207187,58.040162999532185,58.1428722020064,80.10536700021476,81.48527419980383,8.957576909997442,,,,True,videos/libero_spatial__task_008__episode_047__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_047__h_05__l_004__latency_aligned,libero_spatial/task_008/episode_047/h_05/l_004,33,libero_spatial,8,47,pick up the black bowl next to the plate and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,f93058718d149e5d6f9a889cd4938968e171c7244a86feb436aad7d249debc9b,109,55,44,11,11,0,11,55,0,81.00245400055428,81.91149949925602,58.04654099847539,58.136370998909115,80.16444800159661,80.91851649987802,4.731187587000022,,,,True,videos/libero_spatial__task_008__episode_047__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_048__h_05__l_004__latency_aligned,libero_spatial/task_008/episode_048/h_05/l_004,34,libero_spatial,8,48,pick up the black bowl next to the plate and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,e49c8bc3dd2a4bd572835d05e6ae5d6cbf6e893640643c0a63168b8b4c986924,110,55,45,12,11,0,11,55,0,80.79524400091032,81.9795964505829,58.02258949915995,58.09798434947879,80.01661399794102,80.92193929969653,4.7509503759974905,,,,True,videos/libero_spatial__task_008__episode_048__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_008__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_008/episode_048/h_05/l_004,35,libero_spatial,8,48,pick up the black bowl next to the plate and place it on the plate,async_unguarded,5,4,200.0,,7,True,task_success,e49c8bc3dd2a4bd572835d05e6ae5d6cbf6e893640643c0a63168b8b4c986924,222,116,96,24,24,0,24,116,0,80.75177600039751,81.86282249916985,57.99833099990792,58.09585604965832,79.93579950016283,80.93541559992445,8.758555849999539,,,,True,videos/libero_spatial__task_008__episode_048__h_05__l_004__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_009__episode_047__h_05__l_004__async_unguarded,libero_spatial/task_009/episode_047/h_05/l_004,36,libero_spatial,9,47,pick up the black bowl on the wooden cabinet and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,9c377c002adad12611c81325da6c38138377c996509f5386ae28ee6c89fad03f,230,120,100,25,24,0,24,120,0,80.25861499845632,80.94032820081338,57.96368099981919,58.02985999835073,79.56834599826834,80.13732639956288,8.980718317998253,,,,True,videos/libero_spatial__task_009__episode_047__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_009__episode_047__h_05__l_004__latency_aligned,libero_spatial/task_009/episode_047/h_05/l_004,37,libero_spatial,9,47,pick up the black bowl on the wooden cabinet and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,9c377c002adad12611c81325da6c38138377c996509f5386ae28ee6c89fad03f,134,68,56,14,14,0,14,68,0,80.39799700054573,81.5450456506369,57.990304499980994,58.143966799434565,79.60107749931922,80.5860210011815,5.635168430999329,,,,True,videos/libero_spatial__task_009__episode_047__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_009__episode_048__h_05__l_004__latency_aligned,libero_spatial/task_009/episode_048/h_05/l_004,38,libero_spatial,9,48,pick up the black bowl on the wooden cabinet and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,29438aeb64934ab9d77dead2c24ab882be80b5b669f9edfc83e227da61a44365,134,68,56,14,14,0,14,68,0,81.07965550152585,81.8887936498868,58.03130000094825,58.18982494965894,80.2503835002426,80.77094935124478,5.591860510998231,,,,True,videos/libero_spatial__task_009__episode_048__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_009__episode_048__h_05__l_004__async_unguarded,libero_spatial/task_009/episode_048/h_05/l_004,39,libero_spatial,9,48,pick up the black bowl on the wooden cabinet and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,29438aeb64934ab9d77dead2c24ab882be80b5b669f9edfc83e227da61a44365,230,120,100,25,24,0,24,120,0,81.06651900016004,82.12799940156401,58.01873800010071,58.06988420081325,80.21184899916989,81.36544500011951,9.166040407002583,,,,True,videos/libero_spatial__task_009__episode_048__h_05__l_004__async_unguarded__failure.mp4,,
