schema_version,episode_id,task_suite,task_id,episode_index,task_description,seed,task_success,termination_reason,initial_state_sha256,stabilization_steps,task_steps,wall_time_s,parent_process_id,worker_process_id,worker_stopped,submitted_requests,started_requests,completed_requests,superseded_requests,accepted_responses,failed_responses,deadline_exceeded_responses,hold_ticks,execute_ticks,ticks_during_inference,tick_overruns,response_age_p50_ms,response_age_p95_ms,response_age_max_ms,video_path
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_002__episode_02,libero_spatial,2,2,pick up the black bowl from table center and place it on the plate,9,True,task_success,4b393f46412fdced9fdd925e55dddda291b1ba09f5d062d4a63032d43492c003,10,95,10.323945403986727,1,888,True,95,60,59,35,59,0,0,13,82,94,1,106.00023801089264,129.54042800411116,129.75203999667428,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_002__episode_03,libero_spatial,2,3,pick up the black bowl from table center and place it on the plate,9,True,task_success,d67e69d4f8823bbe8f4e01bbf2aea7eb3a46eb112554106f71dd6b1c953ae6b7,10,105,10.675263766999706,1,961,True,105,66,65,39,65,0,0,15,90,104,1,108.05450100451708,130.34834639693145,131.6008740104735,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_00,libero_spatial,3,0,pick up the black bowl on the cookie box and place it on the plate,9,True,task_success,63e3f2e0b980d79c6d974bb7d9d537d1997a100670f27bbff2946a11cfa0b635,10,92,10.068705418991158,1,1034,True,92,58,57,34,57,0,0,12,80,90,1,105.44929999741726,129.86050919862464,130.9864299983019,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_01,libero_spatial,3,1,pick up the black bowl on the cookie box and place it on the plate,9,True,task_success,1389df4eaca7a1a74b8dd5364347e0d749d1bed10a58143e39be03fc0ab82f41,10,84,9.64481893798802,1,1107,True,84,52,51,31,51,0,0,12,72,81,1,107.32594000000972,129.8886059958022,131.8133129971102,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_02,libero_spatial,3,2,pick up the black bowl on the cookie box and place it on the plate,9,False,max_ticks,7e46eb0926b19da8520a12aa89a2137d9e4603b4a97ec83da200dc73c63f9dfb,10,220,16.430811711004935,1,1180,True,220,138,137,81,137,0,0,23,197,217,1,106.25165099918377,130.09024240309373,133.04654200328514,videos/libero_spatial__task_003__episode_02.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_03,libero_spatial,3,3,pick up the black bowl on the cookie box and place it on the plate,9,True,task_success,a93982cfb7190095b7b03108be7ca4828a77f649509bde23d7bc535c91a75189,10,88,9.896582865010714,1,1344,True,88,55,54,32,54,0,0,12,76,86,1,106.95096899871714,130.90837225681753,131.63514599727932,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_00,libero_spatial,4,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,9,True,task_success,1bec82314760dc1015377b8cebf3627af0020e1c7ce928989a7d6fdc8679649a,10,143,12.621719208997092,1,1417,True,143,90,89,53,89,0,0,17,126,141,1,106.03189399989787,129.38874940155074,132.3566150094848,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_01,libero_spatial,4,1,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,9,True,task_success,edb02423af27fd85edc08731a8438e5f3de8dd2454592461a4a8824a3c2db194,10,136,12.29435429199657,1,1490,True,136,85,84,51,84,0,0,19,117,133,1,107.34942650015,129.3512590978935,133.76406699535437,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_02,libero_spatial,4,2,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,9,True,task_success,f8a2dbb1a987b5a79f5a64914ea62ff0563800c668fbe3e3e8bc5bfc0598a5de,10,162,13.3347493300098,1,1563,True,162,101,100,60,100,0,0,23,139,158,1,107.46664950420382,130.37089540011948,131.631184995058,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_03,libero_spatial,4,3,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,9,True,task_success,3376a8bfa399d19ecfe12c62fee6d899c23250492d93f90ceb0cdbb97da750da,10,140,12.493011127007776,1,1636,True,140,88,87,52,87,0,0,17,123,139,1,109.65540100005455,131.38133600150468,132.57677500951104,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_00,libero_spatial,5,0,pick up the black bowl on the ramekin and place it on the plate,9,True,task_success,50a2e023070589c05828b0773b9013c33931872a1128e2a5498b6d5c9a6199d9,10,103,10.67029021900089,1,1709,True,103,65,64,38,64,0,0,14,89,100,1,107.64491899317363,130.11620289616985,132.0987790095387,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_01,libero_spatial,5,1,pick up the black bowl on the ramekin and place it on the plate,9,True,task_success,dc873b54c357efc1331f6ec3ecc0218451cfca3758a2c587bbcba01e3a152536,10,98,10.35600970100495,1,1782,True,98,61,60,36,60,0,0,12,86,96,1,107.28035300417105,128.6234185041394,132.10258100298233,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_02,libero_spatial,5,2,pick up the black bowl on the ramekin and place it on the plate,9,True,task_success,a8b8f9f353f8b0e6050c30ba844bc798b303638b4a60c260572e5fdac41b41a8,10,97,10.299402121992898,1,1855,True,97,61,60,36,60,0,0,13,84,95,1,106.20773499977076,129.00310069016996,131.4907149935607,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_03,libero_spatial,5,3,pick up the black bowl on the ramekin and place it on the plate,9,True,task_success,0607397f0777d5b0fc1045bd5156a98ae198d412ac53cd431cb8a6ead267714f,10,101,10.5132301679987,1,1928,True,101,63,62,37,62,0,0,12,89,99,1,104.32112499984214,128.25192355230683,131.70935701054987,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_00,libero_spatial,6,0,pick up the black bowl next to the cookie box and place it on the plate,9,True,task_success,abd69b1a920e17fb71eb569ca0c4a65e9f2bd1d53a2afdc7534c5829689e8976,10,116,11.04723358299816,1,2001,True,116,73,72,43,72,0,0,15,101,114,1,107.72231149894651,130.20650369871873,133.03779100533575,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_01,libero_spatial,6,1,pick up the black bowl next to the cookie box and place it on the plate,9,True,task_success,c842084163bd41b0a713c483747fa948aa5cbdb179efa78042fb1b530996025e,10,118,11.451189499988686,1,2074,True,118,74,73,44,73,0,0,17,101,116,1,107.85869299434125,129.71871400368397,131.6732819977915,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_02,libero_spatial,6,2,pick up the black bowl next to the cookie box and place it on the plate,9,True,task_success,91e00da57baa3c81ba77261da1baa91030084e484fee9dc871f43bccde2503e8,10,103,10.613189265000983,1,2147,True,103,65,64,38,64,0,0,14,89,102,1,106.69913700257894,128.14099759198143,131.62637999630533,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_03,libero_spatial,6,3,pick up the black bowl next to the cookie box and place it on the plate,9,True,task_success,9f9d1b0dc2f8b5271791b133c2598d77d00899cbbd3665106a192c103f17dfa4,10,117,11.297871670001769,1,2220,True,117,73,72,43,72,0,0,16,101,114,1,106.87673000211362,128.61451334902085,131.86670599679928,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_00,libero_spatial,7,0,pick up the black bowl on the stove and place it on the plate,9,True,task_success,434eed2fc53c989bc732027e2f84ef9a6778a61afb39de34cda24d1f159d8a09,10,121,11.48010220300057,1,2293,True,121,75,74,45,74,0,0,18,103,116,1,109.60575799981598,130.96809640046558,133.42728799034376,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_01,libero_spatial,7,1,pick up the black bowl on the stove and place it on the plate,9,True,task_success,0faab8f1d5121884a8c839fc59a5111100899ae4005d45dd1692d6889126a437,10,116,11.00680335200741,1,2366,True,116,72,71,43,71,0,0,16,100,114,1,108.06951599079184,131.21077099640388,134.2861430021003,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_02,libero_spatial,7,2,pick up the black bowl on the stove and place it on the plate,9,True,task_success,1c1703245f40c6b33d019ca7408d7e7ddbe6c929ab00fbbd8b001573c307fb8e,10,130,11.964410590997431,1,2439,True,130,81,80,49,80,0,0,20,110,128,1,109.22670650325017,131.22023890246055,134.40048499614932,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_03,libero_spatial,7,3,pick up the black bowl on the stove and place it on the plate,9,True,task_success,857cbb6e90ecc8f7d8773af7528861af19feae2fe2b95c6bd3e495e1773a4bd2,10,115,11.203455740003847,1,2512,True,115,72,71,42,71,0,0,14,101,112,1,104.77901599369943,130.6482279978809,131.5523130033398,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_00,libero_spatial,8,0,pick up the black bowl next to the plate and place it on the plate,9,True,task_success,8068d59b815876257802ab742fa4e2de6d71c6a586bd9f7caaa9c9b5e1aad674,10,134,11.914987659998587,1,2585,True,134,84,83,50,83,0,0,17,117,129,1,110.08401100116316,130.9925864014076,132.58532200416084,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_01,libero_spatial,8,1,pick up the black bowl next to the plate and place it on the plate,9,True,task_success,ed054032f78e93494c20371c266b52960e374ca559b40fbcf24df71a2ca391ee,10,101,10.252412075002212,1,2658,True,101,63,62,37,62,0,0,15,86,97,1,109.45636799442582,131.03946320989053,136.4935349993175,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_02,libero_spatial,8,2,pick up the black bowl next to the plate and place it on the plate,9,True,task_success,7e5d80cb2ef2a04819cf711ea4093a99a75179bfa3289cf1a4435f7a287cabf0,10,103,10.453864124006941,1,2731,True,103,64,63,38,63,0,0,16,87,102,1,109.38989100395702,131.3105604989687,136.50567700096872,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_03,libero_spatial,8,3,pick up the black bowl next to the plate and place it on the plate,9,True,task_success,d0850595f3599813c7b8115cae0a0609312166bbe02c894e1acc2ef2c81c7931,10,97,10.093353105999995,1,2804,True,97,61,60,36,60,0,0,14,83,95,1,106.67012899648398,127.84555100370198,131.4957209979184,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_00,libero_spatial,9,0,pick up the black bowl on the wooden cabinet and place it on the plate,9,True,task_success,c9cd63e8db66b8120a7182b36e737fa1631ce55c0e651422ce519134e8e94213,10,122,11.26280906800821,1,2877,True,122,77,76,45,76,0,0,15,107,121,1,106.23735699482495,128.90327875720686,132.04075800604187,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_01,libero_spatial,9,1,pick up the black bowl on the wooden cabinet and place it on the plate,9,True,task_success,07e7a6ab6a094320d90515beb1de90b6c7675ed513a4d70964147a87a95f455b,10,121,11.226186072002747,1,2950,True,121,76,75,44,75,0,0,12,109,119,1,106.18912799691316,128.32492840243503,131.99962700309698,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_02,libero_spatial,9,2,pick up the black bowl on the wooden cabinet and place it on the plate,9,True,task_success,d26c51e14ff5ff4dbc02c53a8322518e1775bfe2bccc29a6027dc46899e24fff,10,126,11.431897743997979,1,3023,True,126,79,78,46,78,0,0,15,111,124,1,106.8709634928382,129.36255344757228,131.79103600850794,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_03,libero_spatial,9,3,pick up the black bowl on the wooden cabinet and place it on the plate,9,True,task_success,d3122b08833be2a4b7d24aa8fda9735807b4bfcf35a95311addbd17fdf9cca60,10,126,11.435186285001691,1,3096,True,126,79,78,46,78,0,0,14,112,123,1,106.0386334938812,128.91920825495617,132.12856599420775,
