schema_version,episode_id,pair_id,condition_order,task_suite,task_id,episode_index,task_description,mode,latency_source,replan_steps,latency_steps,seed,success,termination_reason,initial_state_sha256,environment_steps,task_action_steps,latency_action_steps,policy_queries,accepted_chunks,rejected_chunks,stale_chunks_executed,stale_action_steps,interventions,deadline_misses,horizon_overruns,age_refreshes,fallback_hold_steps,simulated_catchup_steps,observation_age_p50_ms,observation_age_p95_ms,observation_age_max_ms,inference_latency_p50_ms,inference_latency_p95_ms,wall_time_s,failure_category,failure_type,failure_message,video_required,video_path,video_error_type,video_error_message
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_000/h_05/l_000,20,libero_spatial,5,0,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,measured_wall,5,0,7,False,step_limit,50a2e023070589c05828b0773b9013c33931872a1128e2a5498b6d5c9a6199d9,230,156,64,32,32,0,32,156,0,0,0,0,0,64,124.24114300029032,200.07030310098338,245.79577800068364,80.29029299996182,82.74634415020046,11.364380414999687,,,,True,videos/libero_spatial__task_005__episode_000__h_05__l_000__async_unguarded__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_000/h_05/l_000,21,libero_spatial,5,0,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,50a2e023070589c05828b0773b9013c33931872a1128e2a5498b6d5c9a6199d9,106,74,22,15,15,0,15,74,0,0,0,0,0,22,83.53449700007332,163.1206211002791,163.67029399953026,80.78961400133267,82.14806750074786,5.162926025999695,,,,True,videos/libero_spatial__task_005__episode_000__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_001__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_001/h_05/l_000,22,libero_spatial,5,1,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,dc873b54c357efc1331f6ec3ecc0218451cfca3758a2c587bbcba01e3a152536,127,75,42,15,15,0,15,75,0,0,0,0,0,42,163.98957000092196,244.8139968995747,244.89641699983622,81.52277899898763,82.22749699925771,6.973118212999907,,,,True,videos/libero_spatial__task_005__episode_001__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_001__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_001/h_05/l_000,23,libero_spatial,5,1,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,measured_wall,5,0,7,False,step_limit,dc873b54c357efc1331f6ec3ecc0218451cfca3758a2c587bbcba01e3a152536,230,146,74,30,30,0,30,146,0,0,0,0,0,74,143.97686800020892,244.52503054953922,245.95850399964547,80.5745614998159,82.46454564923624,12.09097596599895,,,,True,videos/libero_spatial__task_005__episode_001__h_05__l_000__async_unguarded__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_006/episode_000/h_05/l_000,24,libero_spatial,6,0,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,abd69b1a920e17fb71eb569ca0c4a65e9f2bd1d53a2afdc7534c5829689e8976,143,86,47,18,18,0,18,86,0,0,0,0,0,47,165.66109950053942,244.91940164925836,244.98421499993128,82.08667100007006,84.39051814993945,7.752576691998911,,,,True,videos/libero_spatial__task_006__episode_000__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_006/episode_000/h_05/l_000,25,libero_spatial,6,0,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,abd69b1a920e17fb71eb569ca0c4a65e9f2bd1d53a2afdc7534c5829689e8976,117,68,39,14,14,0,14,68,0,0,0,0,0,39,163.84633549932914,244.38597629996366,244.38705400098115,81.15048550007486,82.1107416497398,6.2406265509998775,,,,True,videos/libero_spatial__task_006__episode_000__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_001__h_05__l_000__latency_aligned,libero_spatial/task_006/episode_001/h_05/l_000,26,libero_spatial,6,1,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,c842084163bd41b0a713c483747fa948aa5cbdb179efa78042fb1b530996025e,150,87,53,18,18,0,18,87,0,0,0,0,0,53,163.78491449995636,244.9363354488014,245.36279999847466,80.59243349998724,84.60022660010509,8.048141584000405,,,,True,videos/libero_spatial__task_006__episode_001__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_006__episode_001__h_05__l_000__async_unguarded,libero_spatial/task_006/episode_001/h_05/l_000,27,libero_spatial,6,1,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,c842084163bd41b0a713c483747fa948aa5cbdb179efa78042fb1b530996025e,166,96,60,20,20,0,20,96,0,0,0,0,0,60,164.55990849954105,245.79658809961984,245.85832099910476,81.48559700020996,82.8587338491161,9.096005055000205,,,,True,videos/libero_spatial__task_006__episode_001__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_007__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_007/episode_000/h_05/l_000,28,libero_spatial,7,0,pick up the black bowl on the stove and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,434eed2fc53c989bc732027e2f84ef9a6778a61afb39de34cda24d1f159d8a09,229,140,79,28,28,0,28,140,0,0,0,0,0,79,163.74375999930635,244.98334500003693,246.22161099978257,81.46443700024975,83.5069632995328,12.828565063000497,,,,True,videos/libero_spatial__task_007__episode_000__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_007__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_007/episode_000/h_05/l_000,29,libero_spatial,7,0,pick up the black bowl on the stove and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,434eed2fc53c989bc732027e2f84ef9a6778a61afb39de34cda24d1f159d8a09,199,118,70,25,24,1,24,118,1,1,1,1,1,70,164.32990000066638,244.82235600080458,251.42760400012776,81.5969169998425,82.50407140003517,10.45399538699894,,,,True,videos/libero_spatial__task_007__episode_000__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_007__episode_001__h_05__l_000__latency_aligned,libero_spatial/task_007/episode_001/h_05/l_000,30,libero_spatial,7,1,pick up the black bowl on the stove and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,0faab8f1d5121884a8c839fc59a5111100899ae4005d45dd1692d6889126a437,122,70,42,15,14,0,14,70,0,0,0,0,0,42,163.5907780000707,244.73379899955034,245.56515400036005,80.90359100060596,82.32266119957785,6.906826851000005,,,,True,videos/libero_spatial__task_007__episode_001__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_007__episode_001__h_05__l_000__async_unguarded,libero_spatial/task_007/episode_001/h_05/l_000,31,libero_spatial,7,1,pick up the black bowl on the stove and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,0faab8f1d5121884a8c839fc59a5111100899ae4005d45dd1692d6889126a437,175,107,58,22,22,0,22,107,0,1,1,0,0,58,144.30906849975145,244.75938134864919,250.1661559999775,81.45230650097801,86.42170245075249,10.086328901999877,,,,True,videos/libero_spatial__task_007__episode_001__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_008__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_008/episode_000/h_05/l_000,32,libero_spatial,8,0,pick up the black bowl next to the plate and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,8068d59b815876257802ab742fa4e2de6d71c6a586bd9f7caaa9c9b5e1aad674,202,129,63,26,26,0,26,129,0,0,0,0,0,63,123.37952749930992,243.10616200000368,243.21044699900085,80.22506450015499,81.01391025047633,9.932801341999948,,,,True,videos/libero_spatial__task_008__episode_000__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_008__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_008/episode_000/h_05/l_000,33,libero_spatial,8,0,pick up the black bowl next to the plate and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,8068d59b815876257802ab742fa4e2de6d71c6a586bd9f7caaa9c9b5e1aad674,109,69,30,14,14,0,14,69,0,0,0,0,0,30,124.50475149944396,243.55606595026984,244.06816000009712,81.35778850009956,82.1165886003655,5.549307077000776,,,,True,videos/libero_spatial__task_008__episode_000__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_008__episode_001__h_05__l_000__latency_aligned,libero_spatial/task_008/episode_001/h_05/l_000,34,libero_spatial,8,1,pick up the black bowl next to the plate and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,ed054032f78e93494c20371c266b52960e374ca559b40fbcf24df71a2ca391ee,105,65,30,13,13,0,13,65,0,0,0,0,0,30,124.61317700035579,197.80256319972966,244.58555499950307,81.68066699909104,82.71201200004725,5.385258336998959,,,,True,videos/libero_spatial__task_008__episode_001__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_008__episode_001__h_05__l_000__async_unguarded,libero_spatial/task_008/episode_001/h_05/l_000,35,libero_spatial,8,1,pick up the black bowl next to the plate and place it on the plate,async_unguarded,measured_wall,5,0,7,True,success_during_inference_delay,ed054032f78e93494c20371c266b52960e374ca559b40fbcf24df71a2ca391ee,193,120,63,25,24,0,24,120,0,0,0,0,0,63,162.92357500060461,243.78154840051138,244.4996629983507,80.77060600044206,82.39402099898143,10.23923651899895,,,,True,videos/libero_spatial__task_008__episode_001__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_000/h_05/l_000,36,libero_spatial,9,0,pick up the black bowl on the wooden cabinet and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,c9cd63e8db66b8120a7182b36e737fa1631ce55c0e651422ce519134e8e94213,208,131,67,27,27,0,27,131,0,0,0,0,0,67,124.70647500049381,244.7281316994122,245.495523999125,81.62360200003604,82.39668279984471,10.639294874999905,,,,True,videos/libero_spatial__task_009__episode_000__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_009/episode_000/h_05/l_000,37,libero_spatial,9,0,pick up the black bowl on the wooden cabinet and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,c9cd63e8db66b8120a7182b36e737fa1631ce55c0e651422ce519134e8e94213,125,75,40,16,15,0,15,75,0,0,0,0,0,40,144.22171550086205,243.12986099903355,243.24601199987228,80.28112149986555,81.48907374970804,6.532062500000393,,,,True,videos/libero_spatial__task_009__episode_000__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_001__h_05__l_000__latency_aligned,libero_spatial/task_009/episode_001/h_05/l_000,38,libero_spatial,9,1,pick up the black bowl on the wooden cabinet and place it on the plate,latency_aligned,measured_wall,5,0,7,False,step_limit,07e7a6ab6a094320d90515beb1de90b6c7675ed513a4d70964147a87a95f455b,230,145,75,30,29,0,29,145,0,0,0,0,0,75,125.32613100029266,244.43511729996317,244.57796400020015,81.41890750084713,82.47853030034094,11.627948694000224,,,,True,videos/libero_spatial__task_009__episode_001__h_05__l_000__latency_aligned__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_009__episode_001__h_05__l_000__async_unguarded,libero_spatial/task_009/episode_001/h_05/l_000,39,libero_spatial,9,1,pick up the black bowl on the wooden cabinet and place it on the plate,async_unguarded,measured_wall,5,0,7,False,step_limit,07e7a6ab6a094320d90515beb1de90b6c7675ed513a4d70964147a87a95f455b,230,145,75,30,29,0,29,145,0,0,0,0,0,75,124.38183599988406,243.16887410013805,243.4603630008496,80.55591850006749,81.89522059892624,11.399393630001214,,,,True,videos/libero_spatial__task_009__episode_001__h_05__l_000__async_unguarded__failure.mp4,,
